promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition
1266,Upsell_Free_Shipping_1266,Free_Shipping,0.0,0.0,2024-10-02 20:25:19.930726,2024-10-09 20:25:19.930726,7,All_Customers,Email,Upsell,,0.213,47887.58,36.14
1267,Upsell_Fixed_Amount_1267,Fixed_Amount,83.3,41.28,2024-12-20 21:17:12.629653,2024-12-27 21:17:12.629653,7,High_Value,Push,Upsell,,0.097,49705.17,9.41
1268,Retention_Fixed_Amount_1268,Fixed_Amount,72.69,0.0,2025-06-13 05:07:51.300844,2025-07-03 05:07:51.300844,20,High_Value,Email,Retention,Electronics,0.169,43541.95,26.37
1269,Acquisition_Free_Shipping_1269,Free_Shipping,0.0,12.33,2025-02-12 13:59:02.147069,2024-12-29 13:59:02.147069,45,All_Customers,Email,Acquisition,Books,0.055,36933.07,11.01
1270,Cross_Sell_BOGO_1270,BOGO,0.0,44.05,2024-11-01 19:39:09.890227,2024-11-16 19:39:09.890227,15,Low_Value,Social,Cross_Sell,Sports,0.117,9894.32,25.53
1271,Acquisition_Percentage_Discount_1271,Percentage_Discount,6.6,0.0,2025-01-10 02:56:51.598984,2025-02-05 02:56:51.598984,26,High_Value,Push,Acquisition,,0.113,40978.03,8.76
1272,Cross_Sell_Fixed_Amount_1272,Fixed_Amount,48.81,72.97,2025-06-18 01:24:05.547442,2025-07-03 01:24:05.547442,15,High_Value,Social,Cross_Sell,Beauty,0.221,36606.46,43.52
1273,Cross_Sell_Percentage_Discount_1273,Percentage_Discount,47.8,0.0,2024-11-19 12:41:37.307060,2024-12-09 12:41:37.307060,20,Low_Value,Social,Cross_Sell,Beauty,0.193,41846.24,33.63
1274,Reactivation_BOGO_1274,BOGO,0.0,42.33,2025-07-06 05:31:40.113184,2025-08-12 05:31:40.113184,37,Medium_Value,SMS,Reactivation,,0.216,49436.18,39.99
1275,Retention_Fixed_Amount_1275,Fixed_Amount,48.36,0.13,2024-09-13 10:53:07.934513,2024-09-16 10:53:07.934513,3,Lapsed,Website_Banner,Retention,Home,0.211,29166.21,29.64
1276,Reactivation_Free_Shipping_1276,Free_Shipping,0.0,17.63,2025-04-03 07:28:59.547466,2025-05-20 07:28:59.547466,47,All_Customers,In_App,Reactivation,,0.118,14943.8,16.95
1277,Cross_Sell_Free_Shipping_1277,Free_Shipping,0.0,85.47,2025-07-31 22:20:15.003310,2025-08-07 22:20:15.003310,7,Lapsed,Social,Cross_Sell,,0.195,10294.15,5.87
1278,Acquisition_Percentage_Discount_1278,Percentage_Discount,8.3,59.48,2025-04-08 11:25:58.233713,2025-06-03 11:25:58.233713,56,Low_Value,SMS,Acquisition,,0.102,12709.68,32.65
1279,Cross_Sell_Percentage_Discount_1279,Percentage_Discount,44.7,23.48,2024-10-25 22:27:52.221603,2024-10-11 22:27:52.221603,14,High_Value,Website_Banner,Cross_Sell,,0.225,18693.3,34.73
1280,Upsell_Percentage_Discount_1280,Percentage_Discount,29.1,64.51,2025-03-20 09:18:34.292741,2025-04-10 09:18:34.292741,21,All_Customers,SMS,Upsell,,0.105,6843.28,19.03
1281,Reactivation_Free_Shipping_1281,Free_Shipping,0.0,0.0,2025-01-21 04:56:53.293247,2025-02-24 04:56:53.293247,34,High_Value,Email,Reactivation,,0.201,45660.1,42.49
1282,Cross_Sell_BOGO_1282,BOGO,0.0,40.33,2025-01-22 19:48:53.416167,2025-02-02 19:48:53.416167,11,Lapsed,Website_Banner,Cross_Sell,,0.08,32587.6,19.43
1283,Retention_Percentage_Discount_1283,Percentage_Discount,16.5,76.5,2024-12-21 06:56:00.890468,2025-01-05 06:56:00.890468,15,Medium_Value,In_App,Retention,,0.178,49423.58,34.11
1284,Cross_Sell_Free_Shipping_1284,Free_Shipping,0.0,42.47,2025-03-15 07:56:43.615858,2025-03-21 07:56:43.615858,6,Low_Value,In_App,Cross_Sell,Electronics,0.19,43159.4,27.58
1285,Acquisition_Percentage_Discount_1285,Percentage_Discount,47.7,13.71,2025-03-27 19:00:16.509275,2025-05-24 19:00:16.509275,58,All_Customers,In_App,Acquisition,Clothing,0.211,37741.3,42.97
1286,Upsell_BOGO_1286,BOGO,0.0,0.0,2025-05-01 07:55:19.289849,2025-05-11 07:55:19.289849,10,All_Customers,Push,Upsell,Sports,0.152,33536.01,43.79
1287,Reactivation_Fixed_Amount_1287,Fixed_Amount,42.64,4.21,2024-08-05 04:05:12.485322,2024-09-17 04:05:12.485322,43,Medium_Value,Push,Reactivation,,0.211,31052.25,36.36
1288,Upsell_BOGO_1288,BOGO,0.0,77.37,2025-03-01 20:03:37.866559,2025-03-15 20:03:37.866559,14,All_Customers,In_App,Upsell,,0.233,21857.3,10.32
1289,Cross_Sell_Percentage_Discount_1289,Percentage_Discount,21.8,0.0,2024-07-09 16:09:47.406289,2024-07-16 16:09:47.406289,7,High_Value,Social,Cross_Sell,,0.25,1203.12,20.03
1290,Reactivation_Percentage_Discount_1290,Percentage_Discount,24.3,46.72,2024-10-24 02:11:20.246610,2024-11-16 02:11:20.246610,23,Lapsed,Push,Reactivation,,0.102,10973.7,29.38
1291,Upsell_Fixed_Amount_1291,Fixed_Amount,34.49,0.0,2025-03-12 21:30:40.732453,2025-03-24 21:30:40.732453,12,High_Value,In_App,Upsell,,0.075,1236.3,18.65
1292,Reactivation_BOGO_1292,BOGO,0.0,94.57,2024-09-21 14:26:10.561113,2024-10-19 14:26:10.561113,28,Medium_Value,Website_Banner,Reactivation,,0.162,9304.2,47.41
1293,Reactivation_BOGO_1293,BOGO,0.0,14.68,2024-09-17 11:35:05.546488,2024-10-03 11:35:05.546488,16,Lapsed,Push,Reactivation,Sports,0.111,35604.91,40.73
1294,Retention_Fixed_Amount_1294,Fixed_Amount,9.0,74.0,2024-12-22 16:10:09.730844,2024-12-09 16:10:09.730844,13,Low_Value,In_App,Retention,,0.064,34241.51,48.2
1295,Cross_Sell_Fixed_Amount_1295,Fixed_Amount,14.73,65.87,2024-12-23 07:50:48.557192,2025-01-12 07:50:48.557192,20,New_Customer,SMS,Cross_Sell,Home,0.117,27358.92,27.31
1296,Reactivation_Fixed_Amount_1296,Fixed_Amount,60.96,77.44,2024-10-27 19:21:50.906677,2024-12-13 19:21:50.906677,47,New_Customer,Website_Banner,Reactivation,,0.061,43277.5,15.17
1297,Cross_Sell_Percentage_Discount_1297,Percentage_Discount,15.8,29.71,2024-10-31 03:07:20.623093,2024-11-16 03:07:20.623093,16,All_Customers,In_App,Cross_Sell,Clothing,0.12,23097.28,45.66
1298,Reactivation_BOGO_1298,BOGO,0.0,21.1,2024-12-09 20:58:38.884410,2025-01-13 20:58:38.884410,35,Lapsed,Social,Reactivation,,0.073,7577.6,44.77
1299,Upsell_Fixed_Amount_1299,Fixed_Amount,49.97,49.71,2025-07-03 03:24:58.548872,2025-07-08 03:24:58.548872,5,Low_Value,Push,Upsell,Books,0.072,12439.77,18.41
1300,Reactivation_Free_Shipping_1300,Free_Shipping,0.0,0.0,2025-03-01 10:34:44.338625,2025-04-01 10:34:44.338625,31,All_Customers,Push,Reactivation,,0.19,9762.78,11.72
1301,Acquisition_Percentage_Discount_1301,Percentage_Discount,31.5,0.0,2024-11-12 01:37:44.275561,2024-12-07 01:37:44.275561,25,High_Value,Push,Acquisition,,0.17,14161.0,45.65
1302,Upsell_Free_Shipping_1302,Free_Shipping,0.0,18.8,2024-09-22 19:31:32.096127,2024-10-10 19:31:32.096127,18,Low_Value,In_App,Upsell,,0.248,17739.05,25.92
1303,Upsell_Percentage_Discount_1303,Percentage_Discount,33.8,13.13,2024-08-28 11:15:37.376560,2024-09-05 11:15:37.376560,8,Medium_Value,Social,Upsell,Clothing,0.143,25755.64,5.35
1304,Upsell_Percentage_Discount_1304,Percentage_Discount,5.8,,2024-08-20 01:51:35.698038,2024-09-05 01:51:35.698038,16,High_Value,Push,Upsell,Electronics,0.138,31922.89,13.02
1305,Retention_Free_Shipping_1305,Free_Shipping,0.0,83.4,2024-08-01 13:33:31.371205,2024-08-07 13:33:31.371205,6,High_Value,Email,Retention,Electronics,0.112,18955.72,26.87
1306,Reactivation_Free_Shipping_1306,Free_Shipping,0.0,1.99,2025-07-15 03:37:35.044757,2025-08-24 03:37:35.044757,40,Lapsed,Social,Reactivation,,0.153,37154.18,26.79
1307,Retention_Percentage_Discount_1307,Percentage_Discount,7.5,13.01,2025-05-20 11:58:06.412338,2025-06-05 11:58:06.412338,16,Low_Value,Website_Banner,Retention,,0.108,11144.1,27.32
1308,Cross_Sell_Free_Shipping_1308,Free_Shipping,0.0,13.33,2024-12-27 06:23:43.561153,2025-01-08 06:23:43.561153,12,All_Customers,Push,Cross_Sell,Electronics,0.134,29269.48,24.83
1309,Reactivation_Fixed_Amount_1309,Fixed_Amount,25.96,27.18,2025-08-11 03:58:42.737843,2025-08-26 03:58:42.737843,15,Medium_Value,SMS,Reactivation,Beauty,0.078,15478.09,26.72
1310,Cross_Sell_Fixed_Amount_1310,Fixed_Amount,90.96,2.75,2025-02-18 03:12:08.011800,2025-03-04 03:12:08.011800,14,All_Customers,In_App,Cross_Sell,Beauty,0.11,41646.86,36.28
1311,Reactivation_Fixed_Amount_1311,Fixed_Amount,17.3,0.0,2025-06-19 01:17:44.570333,2025-07-16 01:17:44.570333,27,High_Value,Email,Reactivation,Home,0.119,42995.79,44.09
1312,Upsell_Percentage_Discount_1312,Percentage_Discount,42.9,0.0,2025-05-02 22:07:49.728276,2025-05-09 22:07:49.728276,7,Low_Value,Website_Banner,Upsell,,0.103,49579.24,30.09
1313,Reactivation_Free_Shipping_1313,Free_Shipping,0.0,57.03,2024-09-27 06:51:35.000099,2024-10-26 06:51:35.000099,29,Medium_Value,SMS,Reactivation,Home,0.17,48774.86,49.98
1314,Reactivation_BOGO_1314,BOGO,0.0,71.27,2024-12-20 23:12:20.676210,2025-02-17 23:12:20.676210,59,Lapsed,In_App,Reactivation,,0.2,33555.89,46.25
1315,Cross_Sell_Percentage_Discount_1315,Percentage_Discount,13.0,0.0,2025-08-10 08:51:58.346888,2025-08-26 08:51:58.346888,16,Medium_Value,In_App,Cross_Sell,Books,0.21,42255.04,40.26
1316,Reactivation_Free_Shipping_1316,Free_Shipping,0.0,26.48,2025-07-23 12:59:29.878387,2025-08-28 12:59:29.878387,36,Medium_Value,In_App,Reactivation,Beauty,0.177,17509.01,47.9
1317,Reactivation_BOGO_1317,BOGO,0.0,58.1,2024-08-05 16:23:31.197487,2024-09-20 16:23:31.197487,46,Low_Value,Social,Reactivation,Clothing,0.089,45373.12,7.75
1318,Upsell_Fixed_Amount_1318,Fixed_Amount,36.35,,2024-08-21 08:28:38.549545,2024-09-07 08:28:38.549545,17,Lapsed,Push,Upsell,Electronics,0.082,25137.84,25.45
1319,Cross_Sell_Percentage_Discount_1319,Percentage_Discount,20.1,39.28,2025-04-12 13:02:29.951078,2025-04-22 13:02:29.951078,10,All_Customers,Push,Cross_Sell,,0.091,8164.5,28.56
1320,Retention_Fixed_Amount_1320,Fixed_Amount,64.32,2.75,2025-07-06 21:09:49.488967,2025-07-11 21:09:49.488967,5,Low_Value,Social,Retention,,0.083,44610.59,42.13
1321,Reactivation_BOGO_1321,BOGO,0.0,0.0,2025-08-12 07:58:18.989620,2025-09-11 07:58:18.989620,30,Lapsed,Website_Banner,Reactivation,,0.051,40660.09,23.86
1322,Reactivation_BOGO_1322,BOGO,0.0,35.84,2025-03-17 13:02:01.687320,2025-04-07 13:02:01.687320,21,Low_Value,Push,Reactivation,,0.132,45155.69,36.1
1323,Cross_Sell_Free_Shipping_1323,Free_Shipping,0.0,55.7,2025-02-20 07:18:01.689292,2025-03-08 07:18:01.689292,16,Medium_Value,SMS,Cross_Sell,Beauty,0.187,43095.26,6.3
1324,Retention_Free_Shipping_1324,Free_Shipping,0.0,23.97,2025-01-11 20:38:51.056688,2025-01-20 20:38:51.056688,9,Medium_Value,SMS,Retention,,0.076,46778.36,40.41
1325,Reactivation_Percentage_Discount_1325,Percentage_Discount,32.1,0.0,2024-10-23 08:04:22.181868,2024-12-17 08:04:22.181868,55,Medium_Value,Push,Reactivation,Sports,0.195,47903.52,47.78
1326,Cross_Sell_Percentage_Discount_1326,Percentage_Discount,42.4,94.67,2024-07-07 04:17:40.441033,2024-07-15 04:17:40.441033,8,High_Value,Email,Cross_Sell,,0.176,35595.11,11.81
1327,Acquisition_Free_Shipping_1327,Free_Shipping,0.0,6.8,2025-06-02 01:51:11.157792,2025-07-22 01:51:11.157792,50,Lapsed,Push,Acquisition,Books,0.076,43367.97,13.67
1328,Cross_Sell_Free_Shipping_1328,Free_Shipping,0.0,0.0,2025-07-12 11:57:53.751363,2025-07-21 11:57:53.751363,9,Low_Value,Social,Cross_Sell,,0.068,10708.2,16.97
1329,Acquisition_BOGO_1329,BOGO,0.0,53.15,2024-10-31 05:34:53.865986,2024-11-27 05:34:53.865986,27,High_Value,In_App,Acquisition,Clothing,0.238,9593.9,29.48
1330,Upsell_Fixed_Amount_1330,Fixed_Amount,24.88,0.0,2025-04-17 12:08:55.922846,2025-04-25 12:08:55.922846,8,All_Customers,In_App,Upsell,,0.174,40835.87,15.66
1331,Retention_Free_Shipping_1331,Free_Shipping,0.0,0.0,2025-03-31 09:51:30.156743,2025-04-19 09:51:30.156743,19,Low_Value,SMS,Retention,Home,0.249,16282.69,8.96
1332,Upsell_Percentage_Discount_1332,Percentage_Discount,36.7,0.0,2025-09-22 04:29:12.956896,2025-09-30 04:29:12.956896,8,Low_Value,Social,Upsell,Sports,0.105,3535.44,13.12
1333,Upsell_BOGO_1333,BOGO,0.0,87.47,2025-03-12 18:28:19.549686,2025-03-31 18:28:19.549686,19,High_Value,In_App,Upsell,,0.141,28592.55,25.68
1334,Reactivation_Free_Shipping_1334,Free_Shipping,0.0,1.88,2024-11-02 02:38:44.659461,2024-12-14 02:38:44.659461,42,Medium_Value,Email,Reactivation,Books,0.105,33382.11,28.35
1335,Acquisition_BOGO_1335,BOGO,0.0,0.0,2024-11-09 14:08:45.480049,2024-10-06 14:08:45.480049,34,High_Value,SMS,Acquisition,,0.221,37612.05,44.9
1336,Acquisition_Fixed_Amount_1336,Fixed_Amount,97.27,56.86,2025-07-18 16:27:56.577971,2025-09-09 16:27:56.577971,53,Lapsed,Website_Banner,Acquisition,Electronics,0.112,27158.84,36.63
1337,Acquisition_Free_Shipping_1337,Free_Shipping,0.0,64.24,2024-07-14 17:45:32.856450,2024-09-02 17:45:32.856450,50,Medium_Value,Website_Banner,Acquisition,,0.111,31740.04,17.84
1338,Upsell_Fixed_Amount_1338,Fixed_Amount,97.58,0.0,2025-03-03 22:08:34.461720,2025-03-10 22:08:34.461720,7,Low_Value,Social,Upsell,,0.213,37968.08,16.3
1339,Upsell_Free_Shipping_1339,Free_Shipping,0.0,56.73,2024-12-23 07:56:25.340040,2024-12-30 07:56:25.340040,7,Lapsed,Email,Upsell,Beauty,0.201,24676.03,32.36
1340,Cross_Sell_Free_Shipping_1340,Free_Shipping,0.0,45.53,2024-08-19 18:36:05.935633,2024-09-01 18:36:05.935633,13,Medium_Value,In_App,Cross_Sell,Sports,0.195,33123.49,29.68
1341,Reactivation_BOGO_1341,BOGO,0.0,64.26,2025-06-02 17:49:43.252587,2025-07-16 17:49:43.252587,44,All_Customers,In_App,Reactivation,,0.124,43382.3,29.3
1342,Cross_Sell_Percentage_Discount_1342,Percentage_Discount,12.4,47.9,2025-08-20 00:56:07.441760,2025-08-26 00:56:07.441760,6,Medium_Value,Push,Cross_Sell,Sports,0.195,48151.42,24.61
1343,Acquisition_Percentage_Discount_1343,Percentage_Discount,38.0,98.34,2025-05-12 10:56:30.838932,2025-05-26 10:56:30.838932,14,High_Value,Email,Acquisition,,0.217,46433.86,42.45
1344,Retention_Percentage_Discount_1344,Percentage_Discount,22.8,28.14,2025-07-10 19:08:47.059829,2025-07-31 19:08:47.059829,21,Medium_Value,In_App,Retention,Books,0.068,13014.34,44.96
1345,Acquisition_BOGO_1345,BOGO,0.0,0.0,2024-10-04 06:46:45.242786,2024-10-23 06:46:45.242786,19,Lapsed,Website_Banner,Acquisition,,0.212,9714.75,43.07
1346,Reactivation_Fixed_Amount_1346,Fixed_Amount,66.47,79.62,2025-07-18 11:17:50.804930,2025-08-09 11:17:50.804930,22,All_Customers,Website_Banner,Reactivation,Sports,0.112,10338.67,26.56
1347,Reactivation_Free_Shipping_1347,Free_Shipping,0.0,,2025-07-15 16:51:32.221323,2025-08-13 16:51:32.221323,29,Lapsed,SMS,Reactivation,,0.15,36241.87,10.65
1348,Upsell_Fixed_Amount_1348,Fixed_Amount,15.45,10.79,2024-09-07 11:46:16.579426,2024-09-18 11:46:16.579426,11,New_Customer,Website_Banner,Upsell,,0.198,12647.6,12.76
1349,Retention_BOGO_1349,BOGO,0.0,0.0,2024-12-24 07:37:40.917752,2025-01-03 07:37:40.917752,10,Medium_Value,SMS,Retention,,0.212,22517.28,49.84
1350,Reactivation_Free_Shipping_1350,Free_Shipping,0.0,61.85,2024-07-30 16:20:36.449210,2024-08-14 16:20:36.449210,15,Low_Value,Website_Banner,Reactivation,,0.209,14485.41,11.9
1351,Retention_Free_Shipping_1351,Free_Shipping,0.0,63.61,2025-04-03 15:58:44.326969,2025-04-15 15:58:44.326969,12,Low_Value,Website_Banner,Retention,Clothing,0.075,49493.03,43.14
1352,Acquisition_Free_Shipping_1352,Free_Shipping,0.0,80.2,2025-05-01 13:09:37.105247,2025-06-18 13:09:37.105247,48,Lapsed,Email,Acquisition,Clothing,0.12,21563.43,38.41
1353,Reactivation_Free_Shipping_1353,Free_Shipping,0.0,73.43,2024-08-06 21:02:22.493474,2024-10-05 21:02:22.493474,60,High_Value,In_App,Reactivation,,0.052,19036.39,8.45
1354,Retention_BOGO_1354,BOGO,0.0,60.46,2025-08-10 06:17:17.980340,2025-08-18 06:17:17.980340,8,High_Value,Email,Retention,,0.064,32911.98,22.55
1355,Upsell_BOGO_1355,BOGO,0.0,35.18,2024-12-10 07:37:51.937760,2024-12-15 07:37:51.937760,5,Medium_Value,Social,Upsell,Sports,0.178,45121.51,18.91
1356,Cross_Sell_BOGO_1356,BOGO,0.0,22.04,2024-09-16 15:37:31.993558,2024-08-28 15:37:31.993558,19,New_Customer,Social,Cross_Sell,,0.21,4300.43,31.0
1357,Retention_Fixed_Amount_1357,Fixed_Amount,88.76,0.0,2025-03-28 20:01:15.320524,2025-04-08 20:01:15.320524,11,Medium_Value,Email,Retention,Sports,0.19,46656.21,17.38
1358,Reactivation_BOGO_1358,BOGO,0.0,60.83,2025-01-22 09:25:15.908471,2025-03-02 09:25:15.908471,39,Lapsed,SMS,Reactivation,Clothing,0.162,28160.53,31.76
1359,Cross_Sell_Free_Shipping_1359,Free_Shipping,0.0,10.59,2025-01-13 20:38:53.848124,2025-01-23 20:38:53.848124,10,All_Customers,In_App,Cross_Sell,Electronics,0.121,41019.9,28.2
1360,Reactivation_Fixed_Amount_1360,Fixed_Amount,67.27,60.2,2025-04-12 07:36:54.155003,2025-06-09 07:36:54.155003,58,High_Value,Push,Reactivation,,0.101,15811.35,16.59
1361,Upsell_BOGO_1361,BOGO,0.0,90.32,2024-12-23 04:29:19.335721,2025-01-12 04:29:19.335721,20,Low_Value,Website_Banner,Upsell,,0.075,48135.28,16.48
1362,Upsell_Percentage_Discount_1362,Percentage_Discount,47.2,23.37,2024-11-27 04:13:45.086078,2024-12-08 04:13:45.086078,11,High_Value,SMS,Upsell,,0.208,19628.3,27.32
1363,Upsell_Percentage_Discount_1363,Percentage_Discount,8.1,0.0,2025-03-22 07:21:58.296467,2025-03-29 07:21:58.296467,7,New_Customer,Email,Upsell,Beauty,0.208,47295.01,22.91
1364,Cross_Sell_BOGO_1364,BOGO,0.0,31.29,2025-02-24 09:48:31.056523,2025-03-03 09:48:31.056523,7,New_Customer,SMS,Cross_Sell,,0.101,4465.18,6.5
1365,Reactivation_BOGO_1365,BOGO,0.0,0.0,2024-08-16 19:51:09.005958,2024-09-22 19:51:09.005958,37,Low_Value,Email,Reactivation,,0.249,3641.1,25.27
1366,Reactivation_BOGO_1366,BOGO,0.0,0.0,2025-06-10 12:58:44.773679,2025-08-07 12:58:44.773679,58,High_Value,Push,Reactivation,Sports,0.054,36052.57,40.11
1367,Acquisition_Percentage_Discount_1367,Percentage_Discount,12.6,0.0,2025-03-10 22:59:51.563513,2025-03-31 22:59:51.563513,21,High_Value,Website_Banner,Acquisition,Electronics,0.093,38437.95,36.87
1368,Reactivation_Free_Shipping_1368,Free_Shipping,0.0,79.11,2025-04-03 06:33:00.425249,2025-05-03 06:33:00.425249,30,All_Customers,Email,Reactivation,,0.156,18590.34,22.38
1369,Reactivation_Free_Shipping_1369,Free_Shipping,0.0,,2025-04-02 16:22:52.978801,2025-05-11 16:22:52.978801,39,Low_Value,Website_Banner,Reactivation,,0.109,41960.58,12.69
1370,Reactivation_Free_Shipping_1370,Free_Shipping,0.0,29.32,2024-08-17 23:13:48.124395,2024-10-02 23:13:48.124395,46,Medium_Value,Social,Reactivation,,0.119,35831.94,12.75
1371,Acquisition_Percentage_Discount_1371,Percentage_Discount,9.2,0.0,2024-12-16 10:01:41.504208,2025-01-12 10:01:41.504208,27,High_Value,Push,Acquisition,Clothing,0.226,9504.95,28.75
1372,Reactivation_Free_Shipping_1372,Free_Shipping,0.0,63.57,2025-03-04 21:29:06.604651,2025-04-17 21:29:06.604651,44,New_Customer,SMS,Reactivation,Beauty,0.184,47817.61,11.58
1373,Acquisition_BOGO_1373,BOGO,0.0,0.0,2025-03-08 06:57:18.725859,2025-05-05 06:57:18.725859,58,New_Customer,Email,Acquisition,,0.155,1825.38,24.48
1374,Cross_Sell_Percentage_Discount_1374,Percentage_Discount,48.0,0.0,2024-12-07 09:46:08.411329,2024-12-14 09:46:08.411329,7,All_Customers,Website_Banner,Cross_Sell,Home,0.147,22455.53,35.33
1375,Upsell_Free_Shipping_1375,Free_Shipping,0.0,17.85,2025-08-26 02:36:08.208328,2025-09-03 02:36:08.208328,8,New_Customer,Website_Banner,Upsell,Books,0.207,16375.69,20.48
1376,Acquisition_Fixed_Amount_1376,Fixed_Amount,15.18,28.01,2024-08-29 15:24:36.929594,2024-09-16 15:24:36.929594,18,New_Customer,Push,Acquisition,,0.227,19542.93,11.08
1377,Upsell_Percentage_Discount_1377,Percentage_Discount,14.7,97.66,2025-05-14 10:00:43.499206,2025-05-20 10:00:43.499206,6,Low_Value,Push,Upsell,Electronics,0.072,12616.54,26.55
1378,Reactivation_Free_Shipping_1378,Free_Shipping,0.0,0.0,2025-03-23 14:43:37.985242,2025-05-13 14:43:37.985242,51,Low_Value,Email,Reactivation,,0.099,23030.97,23.2
1379,Cross_Sell_BOGO_1379,BOGO,0.0,8.27,2025-08-27 14:48:23.591105,2025-09-11 14:48:23.591105,15,Lapsed,Website_Banner,Cross_Sell,Sports,0.117,11413.27,9.95
1380,Retention_Free_Shipping_1380,Free_Shipping,0.0,90.94,2025-02-17 06:26:17.532485,2025-02-27 06:26:17.532485,10,Lapsed,Website_Banner,Retention,,0.231,47975.79,47.82
1381,Retention_Fixed_Amount_1381,Fixed_Amount,37.63,52.36,2025-03-27 20:00:55.514916,2025-04-07 20:00:55.514916,11,All_Customers,In_App,Retention,,0.194,14727.81,18.5
1382,Reactivation_BOGO_1382,BOGO,0.0,0.0,2024-09-03 16:47:47.461138,2024-11-01 16:47:47.461138,59,High_Value,Email,Reactivation,Books,0.248,4335.81,25.03
1383,Retention_Fixed_Amount_1383,Fixed_Amount,17.33,0.0,2025-01-01 23:53:42.934251,2025-01-04 23:53:42.934251,3,New_Customer,Website_Banner,Retention,Books,0.161,36946.56,42.7
1384,Reactivation_BOGO_1384,BOGO,0.0,75.53,2024-07-24 19:16:54.436929,2024-08-15 19:16:54.436929,22,New_Customer,Push,Reactivation,,0.105,24282.91,9.18
1385,Acquisition_Free_Shipping_1385,Free_Shipping,0.0,29.62,2024-08-22 08:01:18.741246,2024-09-29 08:01:18.741246,38,Lapsed,Email,Acquisition,Beauty,0.17,19053.85,49.37
1386,Reactivation_BOGO_1386,BOGO,-5.0,28.66,2024-12-18 05:59:20.734272,2025-01-12 05:59:20.734272,25,High_Value,Social,Reactivation,,0.055,28398.66,15.39
1387,Retention_Fixed_Amount_1387,Fixed_Amount,39.5,0.0,2025-02-18 09:47:42.019761,2025-03-03 09:47:42.019761,13,New_Customer,SMS,Retention,,0.23,12587.88,44.69
1388,Retention_Fixed_Amount_1388,Fixed_Amount,97.08,0.0,2025-02-28 09:25:22.499508,2025-03-21 09:25:22.499508,21,All_Customers,Website_Banner,Retention,,0.219,34809.36,29.52
1389,Cross_Sell_Percentage_Discount_1389,Percentage_Discount,10.0,4.12,2025-02-18 09:58:45.519194,2025-03-10 09:58:45.519194,20,High_Value,SMS,Cross_Sell,,0.059,38851.36,29.59
1390,Acquisition_Free_Shipping_1390,Free_Shipping,0.0,13.7,2025-04-08 00:11:46.268455,2025-05-20 00:11:46.268455,42,Medium_Value,Email,Acquisition,Electronics,0.229,17539.02,34.75
1391,Acquisition_BOGO_1391,BOGO,0.0,43.37,2025-03-17 10:43:59.456114,2025-05-12 10:43:59.456114,56,New_Customer,Website_Banner,Acquisition,Beauty,0.222,10399.56,42.39
1392,Upsell_Percentage_Discount_1392,Percentage_Discount,20.7,36.0,2025-05-05 00:27:40.543811,2025-05-13 00:27:40.543811,8,Medium_Value,Social,Upsell,,0.196,44845.51,42.54
1393,Cross_Sell_Percentage_Discount_1393,Percentage_Discount,45.3,86.48,2025-09-17 08:51:27.349885,2025-09-24 08:51:27.349885,7,All_Customers,SMS,Cross_Sell,,0.173,35152.46,41.88
1394,Cross_Sell_BOGO_1394,BOGO,0.0,31.13,2025-04-05 03:36:28.213784,2025-04-18 03:36:28.213784,13,Lapsed,In_App,Cross_Sell,,0.105,30915.14,46.03
1395,Cross_Sell_Free_Shipping_1395,Free_Shipping,0.0,85.84,2025-06-28 01:00:56.226063,2025-07-17 01:00:56.226063,19,Low_Value,SMS,Cross_Sell,Sports,0.182,41344.61,28.04
1396,Reactivation_Percentage_Discount_1396,Percentage_Discount,27.5,94.77,2025-01-09 17:51:04.011231,2025-02-11 17:51:04.011231,33,New_Customer,Website_Banner,Reactivation,,0.141,20771.31,28.93
